,Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %,Open Start,Open End
14469,CHRW,2013-08-06,Jun-13,$0.74 ,$0.70 ,After Close,-0.04,-5.41%,-,-
14470,CHRW,2013-05-07,Mar-13,$0.69 ,$0.64 ,After Close,-0.05,-7.25%,-,-
14471,CHRW,2013-02-05,Dec-12,$0.70 ,$0.68 ,After Close,-0.02,-2.86%,-,-
14472,CHRW,2012-10-23,Sep-12,$0.73 ,$0.72 ,After Close,-0.01,-1.37%,-,-
14473,IEX,2022-07-26,Jun-22,$1.90 ,$2.02 ,After Close,0.12,6.32%,197.0,-
14474,IEX,2022-04-26,Mar-22,$1.74 ,$1.96 ,After Close,0.22,12.64%,192.1999969482422,193.66000366210935
14475,IEX,2022-02-01,Dec-21,$1.59 ,$1.55 ,After Close,-0.04,-2.52%,-,-
14476,IEX,2021-10-26,Sep-21,$1.60 ,$1.63 ,After Close,0.03,1.87%,-,-
14477,IEX,2021-07-27,Jun-21,$1.62 ,$1.61 ,After Close,-0.01,-0.62%,-,-
14478,IEX,2021-04-27,Mar-21,$1.41 ,$1.51 ,After Close,0.1,7.09%,235.75999450683597,221.8600006103516
14479,IEX,2021-02-03,Dec-20,$1.32 ,$1.37 ,After Close,0.05,3.79%,-,-
14480,IEX,2020-10-27,Sep-20,$1.20 ,$1.40 ,After Close,0.2,16.67%,176.5399932861328,194.08999633789065
14481,IEX,2020-07-23,Jun-20,$1.01 ,$1.10 ,After Close,0.09,8.91%,170.33999633789062,182.72000122070312
14482,IEX,2020-04-23,Mar-20,$1.29 ,$1.33 ,After Close,0.04,3.10%,-,-
14483,IEX,2020-01-29,Dec-19,$1.35 ,$1.33 ,After Close,-0.02,-1.48%,-,-
14484,IEX,2019-10-29,Sep-19,$1.46 ,$1.52 ,After Close,0.06,4.11%,-,-
14485,IEX,2019-07-25,Jun-19,$1.49 ,$1.50 ,After Close,0.01,0.67%,-,-
14486,IEX,2019-04-25,Mar-19,$1.37 ,$1.44 ,After Close,0.07,5.11%,156.5,162.1999969482422
14487,IEX,2019-01-29,Dec-18,$1.27 ,$1.31 ,After Close,0.04,3.15%,-,-
14488,IEX,2018-10-23,Sep-18,$1.31 ,$1.41 ,After Close,0.1,7.63%,131.30999755859375,134.49000549316406
14489,IEX,2018-07-24,Jun-18,$1.31 ,$1.40 ,After Close,0.09,6.87%,143.6999969482422,152.75999450683594
14490,IEX,2018-04-30,Mar-18,$1.24 ,$1.29 ,Before Open,0.05,4.03%,-,-
14491,IEX,2018-01-29,Dec-17,$1.07 ,$1.12 ,After Close,0.05,4.67%,-,-
14492,IEX,2017-10-16,Sep-17,$1.06 ,$1.08 ,After Close,0.02,1.89%,-,-
14493,IEX,2017-07-25,Jun-17,$1.06 ,$1.08 ,After Close,0.02,1.89%,-,-
14494,IEX,2017-04-19,Mar-17,$0.93 ,$1.03 ,After Close,0.1,10.75%,96.98999786376952,109.22000122070312
14495,IEX,2017-01-30,Dec-16,$0.93 ,$0.96 ,After Close,0.03,3.23%,-,-
14496,IEX,2016-10-17,Sep-16,$0.92 ,$0.92 ,After Close,0,0.00%,-,-
14497,IEX,2016-07-18,Jun-16,$0.93 ,$0.99 ,After Close,0.06,6.45%,85.16000366210938,95.06999969482422
14498,IEX,2016-04-18,Mar-16,$0.81 ,$0.89 ,After Close,0.08,9.88%,85.2699966430664,83.16000366210938
14499,IEX,2016-01-27,Dec-15,$0.90 ,$0.94 ,After Close,0.04,4.44%,-,-
14500,IEX,2015-10-19,Sep-15,$0.89 ,$0.89 ,--,0,0.00%,-,-
14501,IEX,2015-07-22,Jun-15,$0.89 ,$0.89 ,After Close,0,0.00%,-,-
14502,IEX,2015-04-20,Mar-15,$0.83 ,$0.84 ,After Close,0.01,1.20%,-,-
14503,IEX,2015-01-28,Dec-14,$0.87 ,$0.89 ,After Close,0.02,2.30%,-,-
14504,IEX,2014-10-20,Sep-14,$0.84 ,$0.88 ,After Close,0.04,4.76%,-,-
14505,IEX,2014-07-22,Jun-14,$0.86 ,$0.88 ,After Close,0.02,2.33%,-,-
14506,IEX,2014-04-22,Mar-14,$0.84 ,$0.91 ,After Close,0.07,8.33%,75.45999908447266,77.56999969482422
14507,IEX,2014-01-29,Dec-13,$0.80 ,$0.82 ,After Close,0.02,2.50%,-,-
14508,IEX,2013-10-21,Sep-13,$0.74 ,$0.75 ,After Close,0.01,1.35%,-,-
14509,IEX,2013-07-22,Jun-13,$0.74 ,$0.76 ,After Close,0.02,2.70%,-,-
14510,IEX,2013-04-22,Mar-13,$0.71 ,$0.74 ,After Close,0.03,4.23%,-,-
14511,IEX,2013-02-04,Dec-12,$0.67 ,$0.69 ,Before Open,0.02,2.99%,-,-
14512,IEX,2012-10-22,Sep-12,$0.64 ,$0.66 ,After Close,0.02,3.13%,-,-
14513,SJM,2022-08-23,Jul-22,$1.25 ,$1.67 ,Before Open,0.42,33.60%,143.35000610351562,-
14514,SJM,2022-06-07,Apr-22,$1.88 ,$2.23 ,Before Open,0.35,18.62%,128.8300018310547,129.0399932861328
14515,SJM,2022-03-01,Jan-22,$2.08 ,$2.33 ,Before Open,0.25,12.02%,125.05999755859376,139.41000366210938
14516,SJM,2021-11-23,Oct-21,$2.04 ,$2.43 ,Before Open,0.39,19.12%,134.0,142.07000732421875
14517,SJM,2021-08-26,Jul-21,$1.88 ,$1.90 ,Before Open,0.02,1.06%,-,-
14518,SJM,2021-06-03,Apr-21,$1.68 ,$1.89 ,Before Open,0.21,12.50%,138.6699981689453,133.10000610351562
14519,SJM,2021-02-25,Jan-21,$2.22 ,$2.45 ,Before Open,0.23,10.36%,115.08999633789062,128.8800048828125
14520,SJM,2020-11-24,Oct-20,$2.24 ,$2.39 ,Before Open,0.15,6.70%,118.33000183105467,116.25
14521,SJM,2020-08-25,Jul-20,$1.68 ,$2.37 ,Before Open,0.69,41.07%,122.1500015258789,118.0
14522,SJM,2020-06-04,Apr-20,$2.28 ,$2.57 ,Before Open,0.29,12.72%,109.0,106.08999633789062
14523,SJM,2020-02-26,Jan-20,$2.22 ,$2.35 ,Before Open,0.13,5.86%,109.0,113.33000183105467
14524,SJM,2019-11-22,Oct-19,$2.13 ,$2.26 ,Before Open,0.13,6.10%,107.56999969482422,103.19000244140624
14525,SJM,2019-08-27,Jul-19,$1.75 ,$1.58 ,Before Open,-0.17,-9.71%,-,-
14526,SJM,2019-06-06,Apr-19,$1.97 ,$2.08 ,Before Open,0.11,5.58%,122.33000183105467,114.08999633789062
14527,SJM,2019-02-26,Jan-19,$2.03 ,$2.26 ,Before Open,0.23,11.33%,107.72000122070312,119.62999725341795
14528,SJM,2018-11-28,Oct-18,$2.33 ,$2.17 ,Before Open,-0.16,-6.87%,-,-
14529,SJM,2018-08-21,Jul-18,$1.81 ,$1.78 ,Before Open,-0.03,-1.66%,-,-
14530,SJM,2018-06-07,Apr-18,$2.18 ,$1.93 ,Before Open,-0.25,-11.47%,-,-
14531,SJM,2018-02-16,Jan-18,$2.16 ,$2.50 ,Before Open,0.34,15.74%,124.33000183105467,120.70999908447266
14532,SJM,2017-11-16,Oct-17,$1.89 ,$2.02 ,Before Open,0.13,6.88%,116.0,123.75
14533,SJM,2017-08-24,Jul-17,$1.61 ,$1.51 ,Before Open,-0.1,-6.21%,-,-
14534,SJM,2017-06-08,Apr-17,$1.73 ,$1.80 ,Before Open,0.07,4.05%,-,-
14535,SJM,2017-02-17,Jan-17,$2.00 ,$2.00 ,Before Open,0,0.00%,-,-
14536,SJM,2016-11-17,Oct-16,$1.94 ,$2.05 ,Before Open,0.11,5.67%,124.47000122070312,130.24000549316406
14537,SJM,2016-08-23,Jul-16,$1.75 ,$1.86 ,Before Open,0.11,6.29%,143.6300048828125,132.8300018310547
14538,SJM,2016-06-09,Apr-16,$1.19 ,$1.86 ,Before Open,0.67,56.30%,142.36000061035156,153.14999389648438
14539,SJM,2016-02-23,Jan-16,$1.62 ,$1.76 ,Before Open,0.14,8.64%,123.58000183105467,126.72000122070312
14540,SJM,2015-11-19,Oct-15,$1.52 ,$1.62 ,Before Open,0.1,6.58%,122.1500015258789,121.75
14541,SJM,2015-08-27,Jul-15,$1.22 ,$1.32 ,Before Open,0.1,8.20%,116.2300033569336,118.16000366210938
14542,SJM,2015-06-04,Apr-15,$0.99 ,$0.98 ,Before Open,-0.01,-1.01%,-,-
14543,SJM,2015-02-13,Jan-15,$1.50 ,$1.54 ,Before Open,0.04,2.67%,-,-
14544,SJM,2014-11-19,Oct-14,$1.57 ,$1.53 ,Before Open,-0.04,-2.55%,-,-
14545,SJM,2014-08-20,Jul-14,$1.37 ,$1.34 ,Before Open,-0.03,-2.19%,-,-
14546,SJM,2014-06-05,Apr-14,$1.16 ,$1.21 ,Before Open,0.05,4.31%,-,-
14547,SJM,2014-02-14,Jan-14,$1.68 ,$1.66 ,Before Open,-0.02,-1.19%,-,-
14548,SJM,2013-11-20,Oct-13,$1.59 ,$1.52 ,Before Open,-0.07,-4.40%,-,-
14549,SJM,2013-08-21,Jul-13,$1.20 ,$1.24 ,Before Open,0.04,3.33%,-,-
14550,SJM,2013-06-06,Apr-13,$1.15 ,$1.29 ,Before Open,0.14,12.17%,98.9800033569336,108.1999969482422
14551,SJM,2013-02-15,Jan-13,$1.38 ,$1.47 ,Before Open,0.09,6.52%,92.52999877929688,99.02999877929688
14552,SJM,2012-11-16,Oct-12,$1.45 ,$1.45 ,Before Open,0,0.00%,-,-
14553,IRM,2022-08-04,Jun-22,$0.92 ,$0.46 ,Before Open,-0.46,-50.00%,-,-
14554,IRM,2022-04-28,Mar-22,$0.70 ,$0.38 ,Before Open,-0.32,-45.71%,-,-
14555,IRM,2022-02-24,Dec-21,$0.71 ,$0.43 ,Before Open,-0.28,-39.44%,-,-
14556,IRM,2021-11-04,Sep-21,$0.70 ,$0.40 ,Before Open,-0.3,-42.86%,-,-
14557,IRM,2021-08-05,Jun-21,$0.64 ,$0.38 ,Before Open,-0.26,-40.63%,-,-
14558,IRM,2021-05-06,Mar-21,$0.64 ,$0.32 ,Before Open,-0.32,-50.00%,-,-
14559,IRM,2021-02-24,Dec-20,$0.60 ,$0.86 ,Before Open,0.26,43.33%,34.5,37.34999847412109
14560,IRM,2020-11-05,Sep-20,$0.55 ,$0.31 ,Before Open,-0.24,-43.64%,-,-
14561,IRM,2020-08-06,Jun-20,$0.42 ,$0.22 ,Before Open,-0.2,-47.62%,-,-
14562,IRM,2020-05-07,Mar-20,$0.45 ,$0.27 ,Before Open,-0.18,-40.00%,-,-
14563,IRM,2020-02-13,Dec-19,$0.63 ,$0.13 ,Before Open,-0.5,-79.37%,-,-
14564,IRM,2019-10-31,Sep-19,$0.59 ,$0.32 ,Before Open,-0.27,-45.76%,-,-
14565,IRM,2019-08-01,Jun-19,$0.51 ,$0.23 ,Before Open,-0.28,-54.90%,-,-
14566,IRM,2019-04-25,Mar-19,$0.53 ,$0.17 ,Before Open,-0.36,-67.92%,-,-
14567,IRM,2019-02-14,Dec-18,$0.52 ,$0.55 ,Before Open,0.03,5.77%,35.380001068115234,35.470001220703125
14568,IRM,2018-10-25,Sep-18,$0.54 ,$0.28 ,Before Open,-0.26,-48.15%,-,-
14569,IRM,2018-07-27,Jun-18,$0.53 ,$0.30 ,Before Open,-0.23,-43.40%,-,-
14570,IRM,2018-04-26,Mar-18,$0.50 ,$0.24 ,Before Open,-0.26,-52.00%,-,-
14571,IRM,2018-02-16,Dec-17,$0.57 ,$0.29 ,Before Open,-0.28,-49.12%,-,-
14572,IRM,2017-10-24,Sep-17,$0.56 ,$0.31 ,After Close,-0.25,-44.64%,-,-
14573,IRM,2017-07-28,Jun-17,$0.52 ,$0.30 ,Before Open,-0.22,-42.31%,-,-
14574,IRM,2017-04-27,Mar-17,$0.51 ,$0.24 ,Before Open,-0.27,-52.94%,-,-
14575,IRM,2017-02-23,Dec-16,--,$0.26 ,Before Open,-,-,-,-
14576,IRM,2016-11-01,Sep-16,$0.58 ,$0.27 ,Before Open,-0.31,-53.45%,-,-
14577,IRM,2016-08-04,Jun-16,$0.46 ,$0.24 ,Before Open,-0.22,-47.83%,-,-
14578,IRM,2016-04-28,Mar-16,$0.48 ,$0.33 ,Before Open,-0.15,-31.25%,-,-
14579,IRM,2016-02-25,Dec-15,$0.56 ,$0.33 ,Before Open,-0.23,-41.07%,-,-
14580,IRM,2015-10-30,Sep-15,$0.49 ,$0.31 ,Before Open,-0.18,-36.73%,-,-
14581,IRM,2015-07-30,Jun-15,$0.32 ,$0.28 ,Before Open,-0.04,-12.50%,-,-
14582,IRM,2015-04-28,Mar-15,$0.29 ,$0.32 ,Before Open,0.03,10.34%,37.11000061035156,32.0099983215332
14583,IRM,2015-02-20,Dec-14,$0.31 ,$0.25 ,Before Open,-0.06,-19.35%,-,-
14584,IRM,2014-10-30,Sep-14,$0.39 ,$0.35 ,Before Open,-0.04,-10.26%,-,-
14585,IRM,2014-07-31,Jun-14,$0.39 ,$0.41 ,Before Open,0.02,5.13%,31.01663589477539,32.828094482421875
14586,IRM,2014-05-01,Mar-14,$0.26 ,$0.26 ,Before Open,0,0.00%,-,-
14587,IRM,2014-02-28,Dec-13,$0.22 ,$0.15 ,Before Open,-0.07,-31.82%,-,-
14588,IRM,2013-10-31,Sep-13,$0.30 ,$0.31 ,Before Open,0.01,3.33%,-,-
14589,IRM,2013-08-01,Jun-13,$0.31 ,$0.29 ,Before Open,-0.02,-6.45%,-,-
14590,IRM,2013-05-01,Mar-13,$0.27 ,$0.27 ,Before Open,0,0.00%,-,-
14591,IRM,2013-02-28,Dec-12,$0.25 ,$0.20 ,Before Open,-0.05,-20.00%,-,-
14592,IRM,2012-10-31,Sep-12,$0.35 ,$0.34 ,Before Open,-0.01,-2.86%,-,-
14593,DGX,2022-07-21,Jun-22,$2.26 ,$2.36 ,Before Open,0.1,4.42%,-,-
14594,DGX,2022-04-21,Mar-22,$2.91 ,$3.22 ,Before Open,0.31,10.65%,140.3000030517578,136.89999389648438
14595,DGX,2022-02-03,Dec-21,$3.35 ,$3.33 ,Before Open,-0.02,-0.60%,-,-
14596,DGX,2021-10-21,Sep-21,$2.96 ,$3.96 ,Before Open,1,33.78%,145.0,157.77999877929688
14597,DGX,2021-07-22,Jun-21,$2.87 ,$3.18 ,Before Open,0.31,10.80%,138.22000122070312,154.7899932861328
14598,DGX,2021-04-22,Mar-21,$3.77 ,$3.76 ,Before Open,-0.01,-0.27%,-,-
14599,DGX,2021-02-04,Dec-20,$4.28 ,$4.48 ,Before Open,0.2,4.67%,-,-
14600,DGX,2020-10-22,Sep-20,$3.75 ,$4.31 ,Before Open,0.56,14.93%,126.43000030517578,123.0
14601,DGX,2020-07-23,Jun-20,$1.41 ,$1.42 ,Before Open,0.01,0.71%,-,-
14602,DGX,2020-04-22,Mar-20,$0.83 ,$0.94 ,Before Open,0.11,13.25%,100.0,120.4499969482422
14603,DGX,2020-01-30,Dec-19,$1.60 ,$1.67 ,Before Open,0.07,4.37%,-,-
14604,DGX,2019-10-22,Sep-19,$1.72 ,$1.76 ,Before Open,0.04,2.33%,-,-
14605,DGX,2019-07-23,Jun-19,$1.69 ,$1.73 ,Before Open,0.04,2.37%,-,-
14606,DGX,2019-04-23,Mar-19,$1.36 ,$1.40 ,Before Open,0.04,2.94%,-,-
14607,DGX,2019-02-14,Dec-18,$1.36 ,$1.36 ,Before Open,0,0.00%,-,-
14608,DGX,2018-10-23,Sep-18,$1.68 ,$1.68 ,Before Open,0,0.00%,-,-
14609,DGX,2018-07-24,Jun-18,$1.75 ,$1.75 ,Before Open,0,0.00%,-,-
14610,DGX,2018-04-19,Mar-18,$1.52 ,$1.52 ,Before Open,0,0.00%,-,-
14611,DGX,2018-02-01,Dec-17,$1.37 ,$1.38 ,Before Open,0.01,0.73%,-,-
14612,DGX,2017-10-19,Sep-17,$1.35 ,$1.39 ,Before Open,0.04,2.96%,-,-
14613,DGX,2017-07-25,Jun-17,$1.41 ,$1.55 ,Before Open,0.14,9.93%,108.4000015258789,107.41999816894533
14614,DGX,2017-04-20,Mar-17,$1.17 ,$1.33 ,Before Open,0.16,13.68%,104.1999969482422,109.80999755859376
14615,DGX,2017-01-26,Dec-16,$1.27 ,$1.31 ,Before Open,0.04,3.15%,-,-
14616,DGX,2016-10-20,Sep-16,$1.35 ,$1.37 ,Before Open,0.02,1.48%,-,-
14617,DGX,2016-07-21,Jun-16,$1.31 ,$1.34 ,Before Open,0.03,2.29%,-,-
14618,DGX,2016-04-21,Mar-16,$1.12 ,$1.12 ,Before Open,0,0.00%,-,-
14619,DGX,2016-01-28,Dec-15,$1.18 ,$1.19 ,Before Open,0.01,0.85%,-,-
14620,DGX,2015-10-22,Sep-15,$1.27 ,$1.28 ,Before Open,0.01,0.79%,-,-
14621,DGX,2015-07-23,Jun-15,$1.24 ,$1.25 ,Before Open,0.01,0.81%,-,-
14622,DGX,2015-04-23,Mar-15,$1.02 ,$1.05 ,Before Open,0.03,2.94%,-,-
14623,DGX,2015-01-29,Dec-14,$1.05 ,$1.08 ,Before Open,0.03,2.86%,-,-
14624,DGX,2014-10-23,Sep-14,$1.08 ,$1.10 ,Before Open,0.02,1.85%,-,-
14625,DGX,2014-07-24,Jun-14,$1.06 ,$1.08 ,Before Open,0.02,1.89%,-,-
14626,DGX,2014-04-24,Mar-14,$0.89 ,$0.84 ,Before Open,-0.05,-5.62%,-,-
14627,DGX,2014-01-30,Dec-13,$0.94 ,$1.03 ,Before Open,0.09,9.57%,51.9900016784668,53.630001068115234
14628,DGX,2013-10-17,Sep-13,$1.12 ,$1.02 ,Before Open,-0.1,-8.93%,-,-
14629,DGX,2013-07-18,Jun-13,$1.09 ,$1.06 ,Before Open,-0.03,-2.75%,-,-
14630,DGX,2013-04-17,Mar-13,$1.04 ,$0.89 ,Before Open,-0.15,-14.42%,-,-
14631,DGX,2013-01-23,Dec-12,$1.05 ,$1.01 ,Before Open,-0.04,-3.81%,-,-
14632,DGX,2012-10-17,Sep-12,$1.18 ,$1.18 ,Before Open,0,0.00%,-,-
14633,DGX,2012-07-19,Jun-12,--,$1.17 ,Before Open,-,-,-,-
14634,DGX,2012-04-18,Mar-12,--,$1.07 ,Before Open,-,-,-,-
14635,SEDG,2022-08-02,Jun-22,$1.40 ,$0.95 ,After Close,-0.45,-32.14%,-,-
14636,SEDG,2022-05-02,Mar-22,$1.28 ,$1.20 ,After Close,-0.08,-6.25%,-,-
14637,SEDG,2022-02-15,Dec-21,$1.29 ,$1.10 ,After Close,-0.19,-14.73%,-,-
14638,SEDG,2021-11-02,Sep-21,$1.38 ,$1.45 ,After Close,0.07,5.07%,337.4100036621094,310.9700012207031
14639,SEDG,2021-08-02,Jun-21,$1.12 ,$1.28 ,After Close,0.16,14.29%,298.489990234375,271.4700012207031
14640,SEDG,2021-05-03,Mar-21,$1.01 ,$0.98 ,After Close,-0.03,-2.97%,-,-
14641,SEDG,2021-02-16,Dec-20,$0.87 ,$0.98 ,After Close,0.11,12.64%,328.510009765625,277.1700134277344
14642,SEDG,2020-11-02,Sep-20,$0.82 ,$1.21 ,After Close,0.39,47.56%,213.08999633789065,313.70001220703125
14643,SEDG,2020-08-03,Jun-20,$0.69 ,$0.97 ,After Close,0.28,40.58%,187.8000030517578,201.19000244140625
14644,SEDG,2020-05-06,Mar-20,$1.20 ,$1.03 ,After Close,-0.17,-14.17%,-,-
14645,SEDG,2020-02-19,Dec-19,$1.30 ,$1.65 ,After Close,0.35,26.92%,138.25,76.08999633789062
14646,SEDG,2019-11-06,Sep-19,$1.19 ,$1.21 ,After Close,0.02,1.68%,-,-
14647,SEDG,2019-08-06,Jun-19,$0.86 ,$0.94 ,After Close,0.08,9.30%,75.98999786376953,83.44000244140625
14648,SEDG,2019-05-06,Mar-19,$0.62 ,$0.64 ,After Close,0.02,3.23%,-,-
14649,SEDG,2019-02-20,Dec-18,$0.70 ,$0.63 ,After Close,-0.07,-10.00%,-,-
14650,SEDG,2018-11-01,Sep-18,$0.84 ,$0.86 ,After Close,0.02,2.38%,-,-
14651,SEDG,2018-08-02,Jun-18,$0.90 ,$0.82 ,After Close,-0.08,-8.89%,-,-
14652,SEDG,2018-05-09,Mar-18,$0.80 ,$0.87 ,After Close,0.07,8.75%,57.29999923706055,50.400001525878906
14653,SEDG,2018-02-14,Dec-17,$0.63 ,$0.85 ,After Close,0.22,34.92%,42.09999847412109,52.34999847412109
14654,SEDG,2017-11-08,Sep-17,$0.55 ,$0.66 ,After Close,0.11,20.00%,35.75,37.29999923706055
14655,SEDG,2017-08-02,Jun-17,$0.36 ,$0.55 ,After Close,0.19,52.78%,25.850000381469727,26.899999618530277
14656,SEDG,2017-05-09,Mar-17,$0.30 ,$0.36 ,After Close,0.06,20.00%,16.799999237060547,19.899999618530277
14657,SEDG,2017-02-14,Dec-16,$0.31 ,$0.32 ,After Close,0.01,3.23%,-,-
14658,SEDG,2016-11-09,Sep-16,$0.46 ,$0.51 ,After Close,0.05,10.87%,12.949999809265137,12.699999809265137
14659,SEDG,2016-08-09,Jun-16,$0.40 ,$0.44 ,After Close,0.04,10.00%,17.399999618530273,15.18000030517578
14660,SEDG,2016-05-09,Mar-16,$0.39 ,$0.58 ,After Close,0.19,48.72%,21.059999465942383,20.809999465942383
14661,SEDG,2016-02-03,Dec-15,$0.36 ,$0.44 ,After Close,0.08,22.22%,30.13999938964844,27.26000022888184
14662,SEDG,2015-11-04,Sep-15,$0.27 ,$0.36 ,After Close,0.09,33.33%,20.01000022888184,26.18000030517578
14663,SEDG,2015-08-12,Jun-15,$0.19 ,$0.31 ,After Close,0.12,63.16%,32.52000045776367,24.36000061035156
14664,SEDG,2015-05-07,Mar-15,$0.07 ,$0.22 ,After Close,0.15,214.29%,31.8700008392334,42.86000061035156
14665,TYL,2022-07-27,Jun-22,$1.83 ,$1.88 ,After Close,0.05,2.73%,-,-
14666,TYL,2022-04-27,Mar-22,$1.77 ,$1.90 ,After Close,0.13,7.34%,383.25,345.69000244140625
14667,TYL,2022-02-16,Dec-21,$1.74 ,$1.75 ,After Close,0.01,0.57%,-,-
14668,TYL,2021-10-27,Sep-21,$1.74 ,$2.01 ,After Close,0.27,15.52%,532.3900146484375,516.9400024414062
14669,TYL,2021-07-28,Jun-21,$1.65 ,$1.83 ,After Close,0.18,10.91%,497.0,480.25
14670,TYL,2021-04-28,Mar-21,$1.31 ,$1.43 ,After Close,0.12,9.16%,444.9500122070313,425.0
14671,TYL,2021-02-10,Dec-20,$1.41 ,$1.39 ,After Close,-0.02,-1.42%,-,-
14672,TYL,2020-11-04,Sep-20,$1.34 ,$1.50 ,After Close,0.16,11.94%,415.0,455.2799987792969
14673,TYL,2020-07-29,Jun-20,$1.16 ,$1.38 ,After Close,0.22,18.97%,345.8500061035156,328.79998779296875
14674,TYL,2020-04-29,Mar-20,$1.26 ,$1.25 ,After Close,-0.01,-0.79%,-,-
14675,TYL,2020-02-12,Dec-19,$1.43 ,$1.43 ,After Close,0,0.00%,-,-
14676,TYL,2019-10-30,Sep-19,$1.35 ,$1.35 ,After Close,0,0.00%,-,-
14677,TYL,2019-07-31,Jun-19,$1.30 ,$1.30 ,After Close,0,0.00%,-,-
14678,TYL,2019-05-01,Mar-19,$1.22 ,$1.22 ,After Close,0,0.00%,-,-
14679,TYL,2019-02-20,Dec-18,$1.26 ,$1.26 ,After Close,0,0.00%,-,-
14680,TYL,2018-10-31,Sep-18,$1.22 ,$1.23 ,After Close,0.01,0.82%,-,-
14681,TYL,2018-07-26,Jun-18,$1.14 ,$1.18 ,After Close,0.04,3.51%,-,-
14682,TYL,2018-05-02,Mar-18,$1.12 ,$1.13 ,After Close,0.01,0.89%,-,-
14683,TYL,2018-02-21,Dec-17,$1.04 ,$1.07 ,After Close,0.03,2.88%,-,-
14684,TYL,2017-10-25,Sep-17,$1.01 ,$1.05 ,After Close,0.04,3.96%,-,-
14685,TYL,2017-07-26,Jun-17,$0.93 ,$0.91 ,After Close,-0.02,-2.15%,-,-
14686,TYL,2017-04-26,Mar-17,$0.89 ,$0.90 ,After Close,0.01,1.12%,-,-
14687,TYL,2017-02-08,Dec-16,$0.88 ,$0.90 ,After Close,0.02,2.27%,-,-
14688,TYL,2016-10-26,Sep-16,$0.90 ,$0.94 ,After Close,0.04,4.44%,-,-
14689,TYL,2016-07-27,Jun-16,$0.82 ,$0.87 ,After Close,0.05,6.10%,168.89999389648438,169.0
14690,TYL,2016-04-27,Mar-16,$0.75 ,$0.81 ,After Close,0.06,8.00%,144.0,158.24000549316406
14691,TYL,2016-02-17,Dec-15,$0.65 ,$0.59 ,After Close,-0.06,-9.23%,-,-
14692,TYL,2015-10-21,Sep-15,$0.65 ,$0.71 ,After Close,0.06,9.23%,171.22000122070312,176.13999938964844
14693,TYL,2015-07-22,Jun-15,$0.60 ,$0.65 ,After Close,0.05,8.33%,143.74000549316406,135.9499969482422
14694,TYL,2015-04-22,Mar-15,$0.57 ,$0.59 ,After Close,0.02,3.51%,-,-
14695,TYL,2015-02-04,Dec-14,$0.54 ,$0.54 ,After Close,0,0.00%,-,-
14696,TYL,2014-10-22,Sep-14,$0.51 ,$0.59 ,After Close,0.08,15.69%,94.93000030517578,110.7699966430664
14697,TYL,2014-07-23,Jun-14,$0.45 ,$0.52 ,After Close,0.07,15.56%,94.0,87.48999786376953
14698,TYL,2014-04-23,Mar-14,$0.40 ,$0.43 ,After Close,0.03,7.50%,82.0,80.47000122070312
14699,TYL,2014-02-05,Dec-13,$0.41 ,$0.39 ,After Close,-0.02,-4.88%,-,-
14700,TYL,2013-10-23,Sep-13,$0.39 ,$0.42 ,After Close,0.03,7.69%,93.0,102.0199966430664
14701,TYL,2013-07-24,Jun-13,$0.35 ,$0.36 ,After Close,0.01,2.86%,-,-
14702,TYL,2013-04-24,Mar-13,$0.23 ,$0.34 ,After Close,0.11,47.83%,59.52000045776367,69.77999877929688
14703,TYL,2013-02-06,Dec-12,$0.28 ,$0.35 ,After Close,0.07,25.00%,54.720001220703125,58.36000061035156
14704,TYL,2012-10-24,Sep-12,$0.28 ,$0.33 ,After Close,0.05,17.86%,44.34000015258789,47.09999847412109
14705,BRO,2022-07-25,Jun-22,$0.49 ,$0.51 ,After Close,0.02,4.08%,-,-
14706,BRO,2022-04-25,Mar-22,$0.75 ,$0.78 ,After Close,0.03,4.00%,-,-
14707,BRO,2022-01-24,Dec-21,$0.38 ,$0.42 ,After Close,0.04,10.53%,66.0999984741211,62.400001525878906
14708,BRO,2021-10-25,Sep-21,$0.52 ,$0.58 ,After Close,0.06,11.54%,66.3499984741211,67.30000305175781
14709,BRO,2021-07-26,Jun-21,$0.40 ,$0.49 ,After Close,0.09,22.50%,54.08000183105469,58.02999877929688
14710,BRO,2021-04-26,Mar-21,$0.56 ,$0.70 ,After Close,0.14,25.00%,52.27000045776367,52.0
14711,BRO,2021-01-25,Dec-20,$0.28 ,$0.32 ,After Close,0.04,14.29%,47.27999877929688,46.09000015258789
14712,BRO,2020-10-26,Sep-20,$0.42 ,$0.52 ,After Close,0.1,23.81%,47.25,45.43000030517578
14713,BRO,2020-07-27,Jun-20,$0.29 ,$0.34 ,After Close,0.05,17.24%,46.209999084472656,44.61000061035156
14714,BRO,2020-04-27,Mar-20,$0.46 ,$0.51 ,After Close,0.05,10.87%,36.0099983215332,42.869998931884766
14715,BRO,2020-01-27,Dec-19,$0.27 ,$0.28 ,After Close,0.01,3.70%,-,-
14716,BRO,2019-10-28,Sep-19,$0.39 ,$0.39 ,After Close,0,0.00%,-,-
14717,BRO,2019-07-22,Jun-19,$0.28 ,$0.32 ,After Close,0.04,14.29%,35.0,36.86000061035156
