article_link	ticker	date	ticker_from_text	rev_and_earnings_positive_sentence_score	rev_and_earnings_negative_sentence_score	rev_and_earnings_profit_positive_sentence_score	rev_and_earnings_profit_negative_sentence_score	rev_positive_sentence_score	rev_negative_sentence_score	earnings_positive_sentence_score	earnings_negative_sentence_score
/article/4168161-transdigm-group-tdg-q2-2018-results-earnings-call-transcript	TDG	5/1/2018	TDG	0.001386963	0	0	0	0.009708738	0.000693481	0.004160888	0
/article/4143771-transdigm-group-tdg-q1-2018-results-earnings-call-transcript	TDG	2/6/2018	TDG	0.001476015	0	0	0	0.005904059	0	0.004428044	0
/article/4123051-transdigm-group-tdg-q4-2017-results-earnings-call-transcript	TDG	11/9/2017	TDG	0.000607903	0	0.000607903	0	0.009118541	0.000607903	0.001215805	0
/article/4096580-transdigm-group-tdg-q3-2017-results-earnings-call-transcript	TDG	8/8/2017	TDG	0.001371742	0	0.000685871	0	0.007544582	0.001371742	0.002057613	0
/article/4071394-transdigm-group-tdg-q2-2017-results-earnings-call-transcript	TDG	5/9/2017	TDG	0.000513084	0	0	0	0.009235505	0.000513084	0.001539251	0
/article/4043537-transdigm-group-tdg-q1-2017-results-earnings-call-transcript	TDG	2/7/2017	TDG	0.000533903	0	0	0	0.00747464	0	0.001067806	0
/article/4023263-transdigm-groups-tdg-ceo-nick-howley-on-q4-2016-results-earnings-call-transcript	TDG	11/14/2016	TDG	0.001037344	0	0.001037344	0	0.005186722	0.001037344	0.003112033	0
/article/3997978-transdigm-group-tdg-q3-2016-results-earnings-call-transcript	TDG	8/9/2016	TDG	0.00155642	0	0.00077821	0	0.007003891	0.00077821	0.00311284	0
/article/3973820-transdigm-group-tdg-q2-2016-results-earnings-call-transcript	TDG	5/10/2016	TDG	0.000914913	0	0	0	0.004574565	0.001829826	0.001829826	0
/article/4014939-resmed-rmd-q1-2017-results-earnings-call-transcript	RMD	10/25/2016	RMD	0	0	0	0	0.014822134	0	0.003952569	0
/article/3993964-resmeds-rmd-ceo-mick-farrell-on-q4-2016-results-earnings-call-transcript	RMD	7/31/2016	RMD	0	0	0	0	0.023136247	0	0.006426735	0
/article/3968318-resmeds-rmd-ceo-mick-farrell-on-q3-2016-results-earnings-call-transcript	RMD	4/26/2016	RMD	0	0	0	0	0.017281106	0	0.004608295	0
/article/3826576-resmeds-rmd-ceo-mick-farrell-on-q2-2016-results-earnings-call-transcript	RMD	1/21/2016	RMD	0	0	0	0	0.017711172	0	0.002724796	0
/article/3596626-resmed-rmd-michael-j-farrell-on-q1-2016-results-earnings-call-transcript	RMD	10/22/2015	RMD	0	0	0	0	0.01618123	0.001078749	0.001078749	0.002157497
/article/3379845-resmeds-rmd-ceo-michael-farrell-on-q4-2015-results-earnings-call-transcript	RMD	7/30/2015	RMD	0	0	0	0	0.019313305	0.001072961	0.003218884	0
/article/3098046-resmeds-rmd-ceo-mick-farrell-on-q3-2015-results-earnings-call-transcript	RMD	4/23/2015	RMD	0	0	0	0	0.013921114	0	0.003480278	0
/article/2843296-resmeds-rmd-ceo-michael-farrell-on-q2-2015-results-earnings-call-transcript	RMD	1/22/2015	RMD	0	0	0	0	0.01965602	0	0.002457002	0
/article/2592855-resmeds-rmd-ceo-michael-farrellon-q1-2015-results-earnings-call-transcript	RMD	10/24/2014	RMD	0	0	0	0	0.011930586	0.001084599	0.002169197	0
/article/2367785-resmeds-rmd-ceo-michael-farrell-on-q4-2014-results-earnings-call-transcript	RMD	7/31/2014	RMD	0.001096491	0	0	0	0.006578947	0.001096491	0.004385965	0
/article/2159363-resmeds-ceo-discusses-f3q2014-results-earnings-call-transcript	RMD	4/23/2014	RMD	0	0	0	0	0.012126866	0	0.004664179	0
/article/1964881-resmeds-ceo-discusses-f2q-2014-results-earnings-call-transcript	RMD	1/23/2014	RMD	0	0	0	0	0.010025063	0.002506266	0.006265664	0
/article/1772302-resmed-management-discusses-q1-2014-results-earnings-call-transcript	RMD	10/24/2013	RMD	0	0	0	0	0.013447433	0	0.003667482	0
/article/1597492-resmed-management-discusses-q4-2013-results-earnings-call-transcript	RMD	8/1/2013	RMD	0	0	0	0	0.017182131	0	0.003436426	0
/article/1373861-resmed-management-discusses-q3-2013-results-earnings-call-transcript	RMD	4/25/2013	RMD	0.001267427	0	0	0	0.015209125	0	0.005069708	0
/article/1132841-resmeds-ceo-discusses-f2q13-results-earnings-call-transcript	RMD	1/24/2013	RMD	0	0	0	0	0.013404826	0.001340483	0.002680965	0
/article/953211-resmed-management-discusses-q1-2013-results-earnings-call-transcript	RMD	10/25/2012	RMD	0.001165501	0	0.001165501	0	0.013986014	0.001165501	0.004662005	0
/article/777171-resmed-management-discusses-q4-2012-results-earnings-call-transcript	RMD	8/2/2012	RMD	0	0	0	0	0.013669821	0.001051525	0.002103049	0
/article/534561-resmeds-ceo-discusses-q3-2012-results-earnings-call-transcript	RMD	4/26/2012	RMD	0	0	0	0	0.016049383	0	0.002469136	0
/article/322542-resmeds-ceo-discusses-f2q12-results-earnings-call-transcript	RMD	1/26/2012	RMD	0	0	0	0	0.016819572	0	0.003058104	0
/article/301740-resmeds-ceo-discusses-f1q-2012-results-earnings-call-transcript	RMD	10/24/2011	RMD	0	0	0	0	0.018567639	0	0.00265252	0.00132626
/article/284894-resmeds-ceo-discusses-q4-2011-results-earnings-call-transcript	RMD	8/4/2011	RMD	0	0	0	0	0.017015707	0.001308901	0.002617801	0
/article/186814-resmed-f2q10-qtr-end-12-31-09-earnings-call-transcript	RMD	2/4/2010	RMD	0	0	0	0	0.019083969	0	0.003816794	0
/article/4533366-resmed-inc-rmd-ceo-michael-farrell-on-q4-2022-results-earnings-call-transcript	RMD	8/11/2022	RMD	0	0	0	0	0.025	0	0.001315789	0
/article/4504909-resmed-inc-rmd-ceo-mick-farrell-on-q3-2022-results-earnings-call-transcript	RMD	4/28/2022	RMD	0	0	0	0	0.022193211	0	0.001305483	0
/article/4482324-resmed-inc-rmd-ceo-mick-farrell-on-q2-2022-results-earnings-call-transcript	RMD	1/27/2022	RMD	0	0	0	0	0.016617791	0	0.001955034	0
/article/4463304-resmed-inc-rmd-ceo-mick-farrell-on-q1-2022-results-earnings-call-transcript	RMD	10/28/2021	RMD	0	0	0	0	0.021881838	0	0.003282276	0
/article/4445791-resmed-inc-rmd-ceo-mick-farrell-on-q4-2021-results-earnings-call-transcript	RMD	8/5/2021	RMD	0	0	0	0	0.026284349	0.001194743	0.002389486	0
/article/4422738-resmed-inc-rmd-ceo-mick-farrell-on-q3-2021-results-earnings-call-transcript	RMD	4/29/2021	RMD	0	0	0	0	0.018660812	0	0.00219539	0
/article/4401888-resmed-inc-rmd-ceo-mick-farrell-on-q2-2021-results-earnings-call-transcript	RMD	1/28/2021	RMD	0.001430615	0	0	0	0.022889843	0.001430615	0.004291845	0
/article/4382946-resmeds-rmd-ceo-mick-farrell-on-q1-2020-results-earnings-call-transcript	RMD	10/29/2020	RMD	0.001046025	0	0	0	0.021966527	0	0.003138075	0
/article/4364926-resmed-inc-rmd-ceo-mick-farrell-on-q4-2020-results-earnings-call-transcript	RMD	8/5/2020	RMD	0.002699055	0	0.001349528	0	0.026990553	0.004048583	0.004048583	0
/article/4341809-resmed-inc-rmd-ceo-michael-farrell-on-q3-2020-results-earnings-call-transcript	RMD	4/30/2020	RMD	0	0	0	0	0.02045728	0.002406739	0.002406739	0
/article/4320443-resmed-inc-rmd-ceo-mick-farrell-on-q2-2020-results-earnings-call-transcript	RMD	1/30/2020	RMD	0.001172333	0	0	0	0.022274326	0	0.003516999	0
/article/4298921-resmeds-rmd-ceo-mick-farrell-on-q1-2020-results-earnings-call-transcript	RMD	10/24/2019	RMD	0	0	0	0	0.020594966	0	0.004576659	0
/article/4277870-resmed-inc-rmd-ceo-mick-farrell-on-q4-2019-results-earnings-call-transcript	RMD	7/25/2019	RMD	0.001317523	0	0	0	0.027667984	0	0.006587615	0.001317523
/article/4259484-resmed-inc-rmd-ceo-michael-farrell-on-q3-2019-results-earnings-call-transcript	RMD	5/3/2019	RMD	0	0	0	0	0.015625	0	0.001201923	0
/article/4235524-resmed-inc-rmd-ceo-michael-farrell-on-q2-2019-results-earnings-call-transcript	RMD	1/24/2019	RMD	0	0	0	0	0.012925969	0	0.002350176	0
/article/4214714-resmed-rmd-q1-2019-results-earnings-call-transcript	RMD	10/25/2018	RMD	0	0	0	0	0.012609117	0	0.005819593	0
/article/4194200-resmed-rmd-q4-2018-results-earnings-call-transcript	RMD	8/2/2018	RMD	0.00192864	0	0	0	0.016393443	0	0.006750241	0
/article/4166730-resmed-rmd-q3-2018-results-earnings-call-transcript	RMD	4/26/2018	RMD	0.001140251	0	0	0	0.021664766	0	0.007981756	0
/article/4139250-resmeds-rmd-ceo-mick-farrell-on-q2-2018-results-earnings-call-transcript	RMD	1/22/2018	RMD	0	0	0	0	0.020565553	0	0.011568123	0.001285347
/article/4117167-resmeds-rmd-ceo-mick-farrell-on-q1-2018-results-earnings-call-transcript	RMD	10/26/2017	RMD	0	0	0	0	0.020214031	0	0.007134364	0
/article/4093502-resmed-rmd-q4-2017-results-earnings-call-transcript	RMD	8/1/2017	RMD	0	0	0	0	0.017051153	0.001003009	0.003009027	0
/article/4066520-resmed-rmd-q3-2017-results-earnings-call-transcript	RMD	4/27/2017	RMD	0	0	0	0	0.013685239	0.000977517	0.003910068	0
/article/4038860-resmeds-rmd-ceo-mick-farrell-on-q2-2017-results-earnings-call-transcript	RMD	1/23/2017	RMD	0	0	0	0	0.018475751	0	0.003464203	0
/article/4527096-vici-properties-inc-vici-ceo-edward-pitoniak-on-q2-2022-results-earnings-call-transcript	VICI	7/28/2022	VICI	0	0	0	0	0.001180638	0	0	0.001180638
/article/4507440-vici-properties-inc-vici-ceo-ed-pitoniak-on-q1-2022-results-earnings-call-transcript	VICI	5/5/2022	VICI	0	0	0	0	0.006493506	0	0.001623377	0.001623377
/article/4490065-vici-properties-incs-vici-ceo-ed-pitoniak-on-q4-2021-results-earnings-call-transcript	VICI	2/24/2022	VICI	0	0	0	0	0.00128041	0	0.00128041	0
/article/4463074-vici-properties-inc-vici-ceo-edward-pitoniak-on-q3-2021-results-earnings-call-transcript	VICI	10/28/2021	VICI	0	0	0	0	0	0	0.001347709	0.001347709
/article/4442730-vici-properties-inc-vici-ceo-ed-pitoniak-on-q2-2021-results-earnings-call-transcript	VICI	7/29/2021	VICI	0	0	0	0	0.001430615	0	0	0
/article/4423183-vici-properties-inc-vici-ceo-ed-pitoniak-on-q1-2021-results-earnings-call-transcript	VICI	4/30/2021	VICI	0	0	0	0	0.00241838	0	0.004836759	0
/article/4407569-vici-properties-inc-s-vici-ceo-ed-pitoniak-on-q4-2020-results-earnings-call-transcript	VICI	2/19/2021	VICI	0.001022495	0	0	0	0.007157464	0	0.003067485	0
/article/4382821-vici-properties-inc-vici-ceo-ed-pitoniak-on-q3-2020-results-earnings-call-transcript	VICI	10/29/2020	VICI	0	0	0	0	0.003550296	0	0	0
/article/4362592-vici-properties-vici-ceo-ed-pitoniak-on-q2-2020-results-earnings-call-transcript	VICI	7/30/2020	VICI	0	0	0	0	0.002392344	0	0.002392344	0
/article/4342196-vici-properties-inc-vici-ceo-edward-pitoniak-on-q1-2020-results-earnings-call-transcript	VICI	5/1/2020	VICI	0	0	0	0	0.004	0	0	0
/article/4325980-vici-properties-inc-vici-ceo-edward-pitoniak-on-q4-2019-results-earnings-call-transcript	VICI	2/20/2020	VICI	0	0	0	0	0.002333722	0	0	0
/article/4301714-vici-properties-inc-vici-ceo-edward-pitoniak-on-q3-2019-results-earnings-call-transcript	VICI	11/1/2019	VICI	0	0	0	0	0.002962963	0	0.001481481	0
/article/4280395-vici-properties-vici-ceo-ed-pitoniak-on-q2-2019-results-earnings-call-transcript	VICI	8/1/2019	VICI	0	0	0	0	0.001248439	0	0.001248439	0
/article/4259316-vici-properties-vici-ceo-ed-pitoniak-on-q1-2019-results-earnings-call-transcript	VICI	5/2/2019	VICI	0	0	0	0	0.004405286	0	0.001468429	0
/article/4241535-vici-properties-inc-vici-ceo-ed-pitoniak-on-q4-2018-results-earnings-call-transcript	VICI	2/15/2019	VICI	0	0	0	0	0.001647446	0	0	0
/article/4217730-vici-properties-inc-vici-ceo-ed-pitoniak-on-q3-2018-results-earnings-call-transcript	VICI	11/2/2018	VICI	0	0	0	0	0	0	0	0
/article/4194557-vici-properties-inc-vici-ceo-edward-pitoniak-on-q2-2018-results-earnings-call-transcript	VICI	8/3/2018	VICI	0	0	0	0	0.003407155	0	0	0
/article/4170006-vici-pptys-vici-ceo-edward-pitoniak-on-q1-2018-results-earnings-call-transcript	VICI	5/4/2018	VICI	0	0	0	0	0	0	0	0
/article/1293141-ross-stores-management-discusses-q4-2012-results-earnings-call-transcript	ROST	3/21/2013	ROST	0.002684564	0	0	0	0.017449664	0.001342282	0.008053691	0
/article/1011091-ross-stores-management-discusses-q3-2012-results-earnings-call-transcript	ROST	11/15/2012	ROST	0.005474453	0	0.001824818	0	0.020072993	0	0.016423358	0
/article/812411-ross-stores-management-discusses-q2-2012-results-earnings-call-transcript	ROST	8/16/2012	ROST	0.002710027	0	0	0	0.014905149	0.001355014	0.013550136	0
/article/598221-ross-stores-management-discusses-q1-2012-results-earnings-call-transcript	ROST	5/17/2012	ROST	0.003115265	0	0	0	0.017133956	0.001557632	0.007788162	0
/article/437371-ross-stores-ceo-discusses-q4-2011-results-earnings-call-transcript	ROST	3/15/2012	ROST	0.005235602	0	0	0	0.019633508	0.001308901	0.011780105	0
/article/308740-ross-stores-ceo-discusses-q3-2011-results-earnings-call-transcript	ROST	11/17/2011	ROST	0.002923977	0	0	0	0.01754386	0.001461988	0.00877193	0
/article/288372-ross-stores-ceo-discusses-q2-2011-results-earnings-call-transcript	ROST	8/18/2011	ROST	0.00295858	0	0	0	0.022189349	0.00147929	0.01183432	0
/article/270953-ross-stores-ceo-discusses-q1-2011-results-earnings-call-transcript	ROST	5/19/2011	ROST	0.00304414	0	0	0	0.01826484	0.00152207	0.01369863	0
/article/258885-ross-stores-ceo-discusses-q4-2010-results-earnings-call-transcript	ROST	3/17/2011	ROST	0.002936858	0	0	0	0.02349486	0.002936858	0.010279001	0.001468429
/article/4535643-ross-stores-inc-rost-ceo-barbara-rentler-on-q2-2022-results-earnings-call-transcript	ROST	8/18/2022	ROST	0.001579779	0	0	0	0.009478673	0.006319115	0.001579779	0
/article/4513300-ross-stores-inc-rost-ceo-barbara-rentler-on-q1-2022-results-earnings-call-transcript	ROST	5/19/2022	ROST	0.003169572	0.001584786	0	0	0.012678288	0.006339144	0.004754358	0.001584786
/article/4491949-ross-stores-inc-rost-ceo-barbara-rentler-on-q4-2021-results-earnings-call-transcript	ROST	3/1/2022	ROST	0.008097166	0	0.004048583	0	0.020242915	0.002024291	0.012145749	0
/article/4470696-ross-stores-inc-rost-ceo-barbara-rentler-on-q3-2021-results-earnings-call-transcript	ROST	11/18/2021	ROST	0.001449275	0	0	0	0.010144928	0	0.001449275	0
/article/4450772-ross-stores-inc-rost-ceo-barbara-rentler-on-q2-2021-results-earnings-call-transcript	ROST	8/19/2021	ROST	0.001941748	0	0	0	0.015533981	0	0.003883495	0
/article/4430333-ross-stores-inc-s-rost-ceo-barbara-rentler-on-q1-2021-results-earnings-call-transcript	ROST	5/20/2021	ROST	0.001724138	0	0	0	0.018965517	0	0.003448276	0
/article/4410892-ross-stores-inc-rost-ceo-barbara-rentler-on-q4-2020-results-earnings-call-transcript	ROST	3/2/2021	ROST	0.001851852	0	0	0	0.007407407	0.005555556	0.001851852	0
/article/4390502-ross-stores-rost-ceo-barbara-rentler-on-q3-2020-results-earnings-call-transcript	ROST	11/19/2020	ROST	0	0	0	0	0.002747253	0.002747253	0	0
/article/4370046-ross-stores-inc-rost-ceo-barbara-rentler-on-q2-2020-results-earnings-call-transcript	ROST	8/20/2020	ROST	0	0	0	0	0	0.002766252	0.001383126	0
/article/4349451-ross-stores-inc-rost-ceo-barbara-rentler-on-q1-2020-results-earnings-call-transcript	ROST	5/21/2020	ROST	0	0	0	0	0	0.001364256	0	0
/article/4329336-ross-stores-inc-rost-ceo-barbara-rentler-on-q4-2019-results-earnings-call-transcript	ROST	3/3/2020	ROST	0.007800312	0	0	0	0.021840874	0	0.014040562	0
/article/4308437-ross-stores-inc-rost-ceo-barbara-rentler-on-q3-2019-results-earnings-call-transcript	ROST	11/21/2019	ROST	0.006389776	0	0.001597444	0	0.025559105	0.001597444	0.009584665	0
/article/4287488-ross-stores-inc-rost-ceo-barbara-rentler-on-q2-2019-results-earnings-call-transcript	ROST	8/22/2019	ROST	0.002781641	0	0	0	0.015299026	0	0.002781641	0
/article/4266244-ross-stores-inc-rost-ceo-barbara-rentler-on-q1-2019-results-earnings-call-transcript	ROST	5/23/2019	ROST	0.002832861	0	0	0	0.009915014	0.001416431	0.005665722	0
/article/4246551-ross-stores-inc-rost-ceo-barbara-rentler-on-q4-2018-results-earnings-call-transcript	ROST	3/5/2019	ROST	0.003355705	0	0	0	0.015100671	0	0.006711409	0
/article/4223702-ross-stores-inc-rost-ceo-barbara-rentler-on-q3-2018-results-earnings-call-transcript	ROST	11/20/2018	ROST	0.003472222	0	0	0	0.013888889	0	0.005208333	0
/article/4201732-ross-stores-inc-rost-ceo-barbara-rentler-on-q2-2018-results-earnings-call-transcript	ROST	8/23/2018	ROST	0.004444444	0	0	0	0.020740741	0.001481481	0.004444444	0
/article/4176988-ross-stores-inc-rost-ceo-barbara-rentler-on-q1-2018-results-earnings-call-transcript	ROST	5/24/2018	ROST	0.005940594	0	0	0	0.017821782	0.001980198	0.007920792	0
/article/4153996-ross-stores-rost-ceo-barbara-rentler-on-q4-2017-results-earnings-call-transcript	ROST	3/6/2018	ROST	0.001845018	0	0	0	0.02398524	0	0.009225092	0
/article/4125708-ross-stores-rost-q3-2017-results-earnings-call-transcript	ROST	11/16/2017	ROST	0.002915452	0	0	0	0.008746356	0	0.005830904	0
/article/4099974-ross-stores-rost-ceo-barbara-rentler-on-q2-2017-results-earnings-call-transcript	ROST	8/17/2017	ROST	0.004048583	0	0	0	0.016194332	0	0.008097166	0
/article/4074575-ross-stores-rost-ceo-barbara-rentler-on-q1-2017-results-earnings-call-transcript	ROST	5/18/2017	ROST	0.004694836	0	0	0	0.021126761	0	0.007042254	0
/article/4050760-ross-stores-rost-q4-2016-results-earnings-call-transcript	ROST	2/28/2017	ROST	0.003610108	0	0	0	0.014440433	0	0.007220217	0
/article/4024457-ross-stores-rost-ceo-barbara-rentler-on-q3-2016-results-earnings-call-transcript	ROST	11/17/2016	ROST	0.004573171	0	0	0	0.013719512	0	0.010670732	0
/article/4000756-ross-stores-rost-ceo-barbara-rentler-on-q2-2016-results-earnings-call-transcript	ROST	8/18/2016	ROST	0.006036217	0	0	0	0.014084507	0	0.020120724	0
/article/3976508-ross-stores-rost-ceo-barbara-rentler-on-q1-2016-results-earnings-call-transcript	ROST	5/19/2016	ROST	0.003355705	0	0	0	0.011744966	0	0.003355705	0
/article/3946376-ross-stores-rost-ceo-barbara-rentler-on-q4-2015-results-earnings-call-transcript	ROST	3/1/2016	ROST	0.002314815	0	0	0	0.009259259	0	0.013888889	0
/article/3700736-ross-stores-rost-ceo-barbara-rentler-on-q3-2015-results-earnings-call-transcript	ROST	11/19/2015	ROST	0.005997001	0	0	0	0.014992504	0.00149925	0.010494753	0
/article/3456626-ross-stores-rost-barbara-rentler-on-q2-2015-results-earnings-call-transcript	ROST	8/20/2015	ROST	0.005681818	0	0	0	0.014204545	0	0.009943182	0
/article/3204426-ross-stores-rost-barbara-rentler-on-q1-2015-results-earnings-call-transcript	ROST	5/21/2015	ROST	0.004137931	0.00137931	0	0	0.013793103	0.00137931	0.005517241	0.00137931
/article/2956626-ross-stores-rost-ceo-barbara-rentler-on-q4-2015-results-earnings-call-transcript	ROST	2/26/2015	ROST	0.007680492	0	0	0	0.021505376	0	0.016897081	0.001536098
/article/2700655-ross-stores-rost-ceo-barbara-rentler-on-q3-2014-results-earnings-call-transcript	ROST	11/20/2014	ROST	0.007256894	0	0.001451379	0	0.017416546	0.001451379	0.008708273	0
/article/2443335-ross-stores-rost-ceo-barbara-rentler-on-q2-2014-results-earnings-call-transcript	ROST	8/21/2014	ROST	0.008403361	0	0	0	0.016806723	0	0.021008403	0
/article/2234433-ross-stores-rost-ceo-michael-balmuth-on-q1-2014-results-earnings-call-transcript	ROST	5/22/2014	ROST	0.004347826	0	0	0	0.014492754	0	0.005797101	0
/article/2056943-ross-stores-management-discusses-q4-2013-results-earnings-call-transcript	ROST	2/27/2014	ROST	0.00129199	0	0	0	0.009043928	0	0.007751938	0
/article/1856441-ross-stores-management-discusses-q3-2013-results-earnings-call-transcript	ROST	11/21/2013	ROST	0.003484321	0	0	0	0.015098722	0	0.005807201	0
/article/1652732-ross-stores-management-discusses-q2-2013-results-earnings-call-transcript	ROST	8/22/2013	ROST	0.004559271	0	0	0	0.019756839	0	0.007598784	0
/article/1458601-ross-stores-management-discusses-q1-2013-results-earnings-call-transcript	ROST	5/23/2013	ROST	0.003992016	0	0	0	0.017964072	0.001996008	0.011976048	0
/article/3640506-eversource-energy-es-q3-2015-results-earnings-call-transcript	ES	11/3/2015	ES	0	0	0	0	0.007625272	0.001089325	0.005446623	0.002178649
/article/3383365-eversource-energys-es-q2-2015-results-earnings-call-transcript	ES	7/31/2015	ES	0	0	0	0	0	0	0.006514658	0
/article/2912886-northeast-utilities-nu-q4-2014-results-earnings-call-transcript	ES	2/12/2015	NU	0.002096436	0	0	0	0.002096436	0	0.013626834	0
/article/2657435-northeast-utilities-systems-nu-management-on-q3-2014-results-earnings-call-transcript	ES	11/7/2014	NU	0	0	0	0	0.005509642	0.00137741	0.004132231	0.002754821
/article/2371325-northeast-utilities-nu-q2-2014-results-earnings-call-transcript	ES	8/1/2014	NU	0.001257862	0.001257862	0	0	0.010062893	0.001257862	0.003773585	0.005031447
/article/2187403-northeast-utilities-management-discusses-q1-2014-results-earnings-call-transcript	ES	5/2/2014	NU	0	0	0	0	0.009320905	0	0.003994674	0.001331558
/article/1797722-northeast-utilities-management-discusses-q3-2013-results-earnings-call-transcript	ES	11/1/2013	NU	0	0	0	0	0.005093379	0	0.001697793	0.001697793
/article/1585242-northeast-utilities-management-discusses-q2-2013-results-earnings-call-transcript	ES	7/30/2013	NU	0	0	0	0	0.012598425	0	0.004724409	0
/article/1394931-northeast-utilities-management-discusses-q1-2013-results-earnings-call-transcript	ES	5/2/2013	NU	0	0	0	0	0.001663894	0	0.008319468	0
/article/1207191-northeast-utilities-management-discusses-q4-2012-results-earnings-call-transcript	ES	2/20/2013	NU	0.002614379	0	0	0	0.011764706	0.00130719	0.007843137	0.002614379
/article/765881-northeast-utilities-management-discusses-q2-2012-results-earnings-call-transcript	ES	7/31/2012	NU	0	0.003605769	0	0	0.001201923	0.007211538	0.009615385	0.003605769
/article/558391-northeast-utilities-ceo-discusses-q1-2012-results-earnings-call-transcript	ES	5/3/2012	NU	0.00120919	0	0	0	0.007255139	0.00241838	0.006045949	0.006045949
/article/390921-northeast-utilities-ceo-discusses-q4-2011-results-earnings-call-transcript	ES	2/24/2012	NU	0.001179245	0	0	0	0.007075472	0.001179245	0.009433962	0.004716981
/article/306138-northeast-utilities-ceo-discusses-q3-2011-results-earnings-call-transcript	ES	11/7/2011	NU	0	0	0	0	0.001623377	0.003246753	0.003246753	0
/article/284404-northeast-utilities-ceo-discusses-q2-2011-results-earnings-call-transcript	ES	8/3/2011	NU	0	0	0	0	0.007398274	0.002466091	0.004932182	0.004932182
/article/268530-northeast-utilities-ceo-discusses-q1-2011-results-earnings-call-transcript	ES	5/6/2011	NU	0.001848429	0	0	0	0.018484288	0	0.005545287	0
/article/255184-northeast-utilities-ceo-discusses-q4-2010-results-earnings-call-transcript	ES	2/25/2011	NU	0.001597444	0	0	0	0.011182109	0.001597444	0.012779553	0.001597444
/article/233894-northeast-utilities-ceo-discusses-q3-2010-results-earnings-call-transcript	ES	11/1/2010	NU	0	0	0	0	0.00516129	0	0.012903226	0.001290323
/article/4527627-eversource-energy-es-ceo-joe-nolan-on-q2-2022-results-earnings-call-transcript	ES	7/29/2022	ES	0	0	0	0	0.002244669	0	0.004489338	0
/article/4507384-eversource-energy-es-ceo-joe-nolan-on-q1-2022-results-earnings-call-transcript	ES	5/5/2022	ES	0	0	0	0	0.001904762	0	0.002857143	0
/article/4487969-eversource-energy-es-ceo-joseph-nolan-on-q4-2021-results-earnings-call-transcript	ES	2/17/2022	ES	0	0	0	0	0.000961538	0	0.013461538	0
/article/4464977-eversource-energy-es-ceo-joseph-nolan-on-q3-2021-results-earnings-call-transcript	ES	11/3/2021	ES	0	0	0	0	0.001526718	0	0.003053435	0
/article/4443255-eversource-energy-es-ceo-joe-nolan-on-q2-2021-results-earnings-call-transcript	ES	7/30/2021	ES	0	0	0	0	0	0	0.001494768	0
/article/4426895-eversource-energy-es-ceo-joe-nolan-on-q1-2021-results-earnings-call-transcript	ES	5/10/2021	ES	0	0	0	0	0	0	0.002840909	0.001420455
/article/4406726-eversource-energy-es-ceo-jim-judge-on-q4-2020-results-earnings-call-transcript	ES	2/17/2021	ES	0	0	0	0	0	0	0.013253012	0
/article/4384964-eversource-energy-es-on-q3-2020-results-earnings-call-transcript	ES	11/4/2020	ES	0	0	0	0	0.002118644	0	0.003177966	0
/article/4363271-eversource-energy-es-on-q2-2020-results-earnings-call-transcript	ES	7/31/2020	ES	0	0	0	0	0.00538358	0	0.00538358	0
/article/4344475-eversource-energy-es-management-on-q1-2020-results-earnings-call-transcript	ES	5/7/2020	ES	0	0	0	0	0.004225352	0	0.004225352	0
/article/4325842-eversource-energy-es-ceo-jim-judge-on-q4-2019-results-earnings-call-transcript	ES	2/20/2020	ES	0	0	0	0	0.002166847	0	0.017334778	0
/article/4303406-eversource-energy-es-management-on-q3-2019-results-earnings-call-transcript	ES	11/6/2019	ES	0	0	0	0	0	0.001228501	0.002457002	0.001228501
/article/4280354-eversource-energy-es-ceo-james-judge-on-q2-2019-results-earnings-call-transcript	ES	8/1/2019	ES	0	0	0	0	0	0	0.007029877	0
/article/4259420-eversource-energy-es-q1-2019-results-earnings-call-transcript	ES	5/2/2019	ES	0	0	0	0	0.001872659	0	0.014981273	0
/article/4243091-eversource-energy-es-ceo-jim-judge-on-q4-2018-results-earnings-call-transcript	ES	2/21/2019	ES	0.001096491	0	0	0	0.006578947	0	0.016447368	0.001096491
/article/4217667-eversource-energy-es-q3-2018-results-earnings-call-transcript	ES	11/2/2018	ES	0	0	0	0	0	0	0.008797654	0
/article/4193289-eversource-energy-es-q2-2018-results-earnings-call-transcript	ES	8/1/2018	ES	0	0	0	0	0.002680965	0	0.008042895	0.002680965
/article/4170232-eversource-energy-es-q1-2018-results-earnings-call-transcript	ES	5/5/2018	ES	0	0	0	0	0.001724138	0	0.012068966	0
/article/4150235-eversource-energys-es-ceo-jim-judge-on-q4-2017-results-earnings-call-transcript	ES	2/23/2018	ES	0.001440922	0	0	0	0.008645533	0	0.015850144	0
/article/4119645-eversource-energy-es-q3-2017-results-earnings-call-transcript	ES	11/2/2017	ES	0.001633987	0	0	0	0.004901961	0.001633987	0.006535948	0
/article/4092081-eversource-energy-es-q2-2017-results-earnings-call-transcript	ES	7/28/2017	ES	0.001007049	0	0	0	0.003021148	0	0.006042296	0
/article/4069126-eversource-energy-es-q1-2017-results-earnings-call-transcript	ES	5/4/2017	ES	0	0	0	0	0.003460208	0	0.003460208	0
/article/4048590-eversource-energy-es-q4-2016-results-earnings-call-transcript	ES	2/22/2017	ES	0	0	0	0	0.001939864	0	0.007759457	0.001939864
